Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Sacramento Kings,Reg,1610612758,199900,82,3276,7288,7086,48.6,101.7,115.2,1.4,634.1,7.7,100.5,100,61,61,72,58
Sacramento Kings,Reg,1610612758,200001,82,3132,6969,6743,48.4,102.3,153.3,1.9,763.8,9.3,99.7,93,72,72,72,52
Sacramento Kings,Reg,1610612758,200102,82,3267,7003,6960,49.7,104.2,277.3,3.4,630.3,7.7,102.9,100,86,86,90,78
Sacramento Kings,Reg,1610612758,200203,82,3242,6990,6975,49.9,105.3,349.5,4.3,985.6,12.0,104.5,100,97,97,100,86
Sacramento Kings,Reg,1610612758,200304,82,3103,6711,6807,50.7,107.7,484.5,5.9,820.1,10.0,106.4,83,100,100,100,97
Sacramento Kings,Reg,1610612758,200405,82,3203,6978,6928,49.6,102.9,196.8,2.4,700.6,8.5,104.3,94,90,90,90,89
Sacramento Kings,Reg,1610612758,200506,82,2954,6500,6402,49.3,100.5,32.5,0.4,373.1,4.6,100.9,58,63,63,63,61
Sacramento Kings,Reg,1610612758,200607,82,2941,6532,6412,49.1,98.9,-73.2,-0.9,258.7,3.2,99.3,54,38,38,38,41
Sacramento Kings,Reg,1610612758,200708,82,3043,6558,6596,50.3,101.1,72.1,0.9,501.0,6.1,100.5,38,66,66,69,62
Sacramento Kings,Reg,1610612758,200809,82,2990,6684,6566,49.1,98.3,-115.0,-1.4,270.0,3.3,98.1,63,28,28,28,28
Sacramento Kings,Reg,1610612758,200910,82,3143,6894,6767,49.1,98.0,-136.5,-1.7,452.2,5.5,97.6,86,25,25,32,25
Sacramento Kings,Reg,1610612758,201011,82,3133,6977,6693,48.0,96.2,-260.9,-3.2,175.8,2.1,96.4,93,14,14,14,17
Sacramento Kings,Reg,1610612758,201112,66,2490,5712,5391,47.2,96.8,-175.9,-2.7,373.6,5.7,94.6,100,11,11,21,7
Sacramento Kings,Reg,1610612758,201213,82,3086,6904,6782,49.1,99.0,-71.8,-0.9,433.6,5.3,98.5,83,49,49,52,37
Sacramento Kings,Reg,1610612758,201314,82,3026,6766,6543,48.4,96.5,-238.2,-2.9,170.5,2.1,98.4,49,25,25,25,35
Sacramento Kings,Reg,1610612758,201415,82,3010,6617,6481,49.0,98.7,-82.1,-1.0,444.7,5.4,98.4,7,38,38,28,28
Sacramento Kings,Reg,1610612758,201516,82,3283,7082,7226,51.0,101.5,109.1,1.3,715.3,8.7,100.3,82,69,69,69,59
Sacramento Kings,Reg,1610612758,201617,82,3100,6727,6932,51.5,100.3,21.5,0.3,371.3,4.5,100.5,8,59,59,56,61
Sacramento Kings,Reg,1610612758,201718,82,3179,7063,7096,50.2,96.4,-265.6,-3.2,105.9,1.3,99.5,53,11,11,11,47
