Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Derrick Byars,Pre,201182,200910,7,17,39,41,52.6,108.1,3.1,0.4,10.3,1.5,100.4,21,66,62,51,48
Derrick Byars,Pre,201182,201112,2,6,8,14,87.5,189.1,6.6,3.3,8.3,4.2,201.5,100,100,100,100,100
Stephane Lasme,Pre,201186,200708,3,4,7,8,57.1,120.7,1.4,0.5,3.0,1.0,120.0,0,86,62,28,86
Stephane Lasme,Pre,201186,201011,6,11,17,22,64.7,134.5,5.6,0.9,10.2,1.7,104.5,0,97,76,39,60
Dominic McGuire,Pre,201187,200708,7,10,31,21,33.9,71.5,-8.4,-1.2,-1.0,-0.1,65.3,3,5,17,6,3
Dominic McGuire,Pre,201187,200809,7,9,30,18,30.0,62.6,-10.8,-1.5,-6.4,-0.9,66.7,2,4,10,5,4
Dominic McGuire,Pre,201187,200910,7,5,16,10,31.3,64.3,-5.6,-0.8,-2.6,-0.4,70.4,0,2,26,7,5
Dominic McGuire,Pre,201187,201011,3,2,12,4,16.7,34.7,-7.5,-2.5,-4.3,-1.4,44.8,3,0,3,1,1
Dominic McGuire,Pre,201187,201112,2,2,6,4,33.3,72.0,-1.6,-0.8,-0.3,-0.1,52.7,100,100,100,100,100
Dominic McGuire,Pre,201187,201213,3,2,5,4,40.0,83.7,-0.8,-0.3,0.3,0.1,65.5,0,16,38,11,6
Dominic McGuire,Pre,201187,201314,5,5,12,10,41.7,87.9,-1.4,-0.3,0.0,0.0,94.5,0,28,40,28,37
Marc Gasol,Pre,201188,200809,8,20,43,40,46.5,97.0,-1.2,-0.2,5.0,0.6,97.8,13,39,41,35,46
Marc Gasol,Pre,201188,200910,8,22,44,44,50.0,102.9,1.2,0.2,9.4,1.2,95.9,20,51,52,41,38
Marc Gasol,Pre,201188,201011,8,33,54,66,61.1,127.0,14.1,1.8,28.6,3.6,128.2,39,93,91,84,97
Marc Gasol,Pre,201188,201213,6,24,54,48,44.4,93.0,-3.6,-0.6,8.3,1.4,105.1,68,29,28,39,56
Marc Gasol,Pre,201188,201314,6,24,65,48,36.9,77.9,-13.6,-2.3,-6.1,-1.0,87.8,86,11,3,4,24
Marc Gasol,Pre,201188,201415,7,33,61,66,54.1,110.6,6.3,0.9,13.7,2.0,122.3,67,73,75,78,89
Marc Gasol,Pre,201188,201516,5,21,50,42,42.0,87.7,-5.9,-1.2,4.8,1.0,94.7,83,24,17,31,37
Marc Gasol,Pre,201188,201617,6,22,58,50,43.1,87.4,-7.2,-1.2,1.5,0.3,103.4,79,25,20,27,58
Marc Gasol,Pre,201188,201718,3,12,33,26,39.4,77.6,-7.5,-2.5,-0.2,-0.1,89.9,83,9,5,9,27
Marc Gasol,Pre,201188,201819,4,9,34,19,27.9,55.7,-15.1,-3.8,-0.2,0.0,58.7,50,0,0,0,1
Marc Gasol,Pre,201188,201920,2,4,12,11,45.8,89.4,-1.3,-0.7,1.3,0.7,96.4,8,29,35,24,38
Aaron Gray,Pre,201189,200708,7,22,41,44,53.7,113.3,5.2,0.7,14.9,2.1,112.1,20,73,70,58,74
Aaron Gray,Pre,201189,200809,8,13,28,26,46.4,96.8,-0.9,-0.1,3.2,0.4,88.6,1,39,44,29,26
Aaron Gray,Pre,201189,201011,7,10,17,20,58.8,122.3,3.6,0.5,8.2,1.2,114.9,0,89,65,27,82
Aaron Gray,Pre,201189,201112,2,1,3,2,33.3,72.0,-0.8,-0.4,-0.1,-0.1,52.7,100,100,100,100,100
Aaron Gray,Pre,201189,201213,4,6,10,12,60.0,125.6,2.4,0.6,4.7,1.2,142.3,0,91,66,32,99
Aaron Gray,Pre,201189,201314,2,0,5,0,0.0,0.0,-4.7,-2.4,-4.2,-2.1,0.0,0,0,3,1,0
JamesOn Curry,Pre,201191,200708,7,9,32,23,35.9,75.9,-7.3,-1.0,0.3,0.0,74.9,4,9,23,9,7
JamesOn Curry,Pre,201191,201112,1,1,1,2,100.0,216.1,1.1,1.1,1.3,1.3,158.2,100,100,100,100,100
Taurean Green,Pre,201192,200708,6,13,42,33,39.3,83.0,-6.8,-1.1,3.2,0.5,75.9,35,17,19,17,8
Demetris Nichols,Pre,201193,200708,4,6,11,15,68.2,144.0,4.6,1.1,7.2,1.8,134.1,0,99,77,47,96
Demetris Nichols,Pre,201193,200809,6,7,24,15,31.3,65.2,-8.0,-1.3,-4.5,-0.8,67.8,2,4,13,7,5
Demetris Nichols,Pre,201193,200910,4,1,10,3,15.0,30.9,-6.7,-1.7,-4.9,-1.2,31.7,0,0,7,2,0
Demetris Nichols,Pre,201193,201011,4,7,16,16,50.0,104.0,0.6,0.2,4.9,1.2,105.5,3,57,54,28,61
Herbert Hill,Pre,201195,200708,3,3,10,6,30.0,63.4,-3.5,-1.2,-1.1,-0.4,60.1,0,2,19,4,2
Ramon Sessions,Pre,201196,200708,4,0,5,0,0.0,0.0,-4.7,-1.2,-3.6,-0.9,0.0,0,0,18,2,0
Ramon Sessions,Pre,201196,200809,8,16,54,32,29.6,61.8,-19.8,-2.5,-11.9,-1.5,61.4,31,3,4,3,3
Ramon Sessions,Pre,201196,200910,8,17,44,34,38.6,79.5,-8.8,-1.1,-0.6,-0.1,73.3,20,11,16,11,6
Ramon Sessions,Pre,201196,201011,8,41,93,82,44.1,91.7,-7.5,-0.9,17.6,2.2,88.5,90,30,21,53,24
Ramon Sessions,Pre,201196,201112,2,5,15,10,33.3,72.0,-3.9,-1.9,-0.6,-0.3,71.5,100,100,100,100,100
Ramon Sessions,Pre,201196,201213,8,38,94,82,43.6,91.3,-7.8,-1.0,12.9,1.6,84.6,90,27,19,43,19
Ramon Sessions,Pre,201196,201314,8,21,51,42,41.2,86.9,-6.3,-0.8,-0.4,-0.1,81.2,31,24,28,25,16
Ramon Sessions,Pre,201196,201415,7,25,57,54,47.4,96.9,-1.7,-0.2,5.1,0.7,91.4,58,47,45,49,33
Ramon Sessions,Pre,201196,201516,7,15,33,31,47.0,98.1,-0.6,-0.1,6.5,0.9,92.5,9,44,45,29,33
Ramon Sessions,Pre,201196,201617,7,16,45,32,35.6,72.1,-12.4,-1.8,-5.6,-0.8,66.4,34,7,10,9,4
Ramon Sessions,Pre,201196,201718,5,11,30,23,38.3,75.6,-7.4,-1.5,-0.8,-0.2,86.1,13,8,16,8,18
DJ Strawberry,Pre,201199,200708,6,17,37,41,55.4,117.0,6.0,1.0,14.7,2.5,108.1,26,82,75,66,66
DJ Strawberry,Pre,201199,200809,4,6,16,15,46.9,97.7,-0.3,-0.1,2.0,0.5,82.3,2,41,45,31,17
DJ Strawberry,Pre,201199,201011,2,3,10,6,30.0,62.4,-3.6,-1.8,-0.9,-0.5,58.1,13,3,7,4,2
Joel Anthony,Pre,201202,200708,4,8,11,16,72.7,153.6,5.6,1.4,8.2,2.0,162.7,0,100,81,56,100
Joel Anthony,Pre,201202,200809,3,0,4,0,0.0,0.0,-3.8,-1.3,-3.3,-1.1,0.0,0,0,14,5,0
Joel Anthony,Pre,201202,200910,7,15,23,30,65.2,134.2,7.6,1.1,11.9,1.7,123.1,0,96,81,58,89
Joel Anthony,Pre,201202,201011,3,3,8,6,37.5,78.0,-1.7,-0.6,0.5,0.2,72.6,0,9,29,7,5
Joel Anthony,Pre,201202,201112,1,2,3,4,66.7,144.1,1.2,1.2,1.9,1.9,163.0,100,100,100,100,100
Joel Anthony,Pre,201202,201314,2,2,5,4,40.0,84.4,-0.7,-0.4,-0.2,-0.1,90.9,0,19,37,24,30
Joel Anthony,Pre,201202,201415,2,2,7,4,28.6,58.4,-2.8,-1.4,-2.0,-1.0,60.3,0,1,14,5,2
Joel Anthony,Pre,201202,201516,5,4,10,8,40.0,83.5,-1.6,-0.3,0.6,0.1,87.9,0,19,38,12,25
Joel Anthony,Pre,201202,201617,6,10,18,20,55.6,112.7,2.2,0.4,5.0,0.8,107.6,0,76,63,44,68
Joel Anthony,Pre,201202,201718,4,3,6,6,50.0,98.6,-0.1,0.0,1.2,0.3,110.6,0,43,48,13,66
Mustafa Shakur,Pre,201203,200708,4,4,14,8,28.6,60.3,-5.3,-1.3,-2.0,-0.5,49.1,0,2,15,3,1
Mustafa Shakur,Pre,201203,200910,1,2,2,5,125.0,257.1,3.1,3.1,3.4,3.4,260.4,0,100,99,91,100
Mustafa Shakur,Pre,201203,201011,2,3,12,7,29.2,60.6,-4.5,-2.3,-1.3,-0.7,56.9,25,2,4,3,2
Coby Karl,Pre,201207,200708,6,5,16,15,46.9,99.0,-0.2,0.0,3.6,0.6,84.7,0,49,50,18,19
Coby Karl,Pre,201207,200809,6,7,25,15,30.0,62.6,-9.0,-1.5,-5.3,-0.9,65.7,2,4,11,6,4
Coby Karl,Pre,201207,200910,5,9,34,23,33.8,69.6,-10.1,-2.0,-3.7,-0.7,62.5,39,3,4,3,3
Coby Karl,Pre,201207,201213,4,5,10,14,70.0,146.5,4.4,1.1,6.7,1.7,142.3,0,100,76,45,99
Darryl Watkins,Pre,201208,200708,5,8,17,16,47.1,99.4,-0.1,0.0,3.9,0.8,92.3,0,50,51,23,34
Darryl Watkins,Pre,201208,200809,4,4,7,8,57.1,119.1,1.3,0.3,2.3,0.6,110.9,0,87,60,33,73
Darryl Watkins,Pre,201208,200910,3,0,3,0,0.0,0.0,-2.9,-1.0,-2.4,-0.8,0.0,0,0,21,3,0
Darryl Watkins,Pre,201208,201011,3,2,5,4,40.0,83.2,-0.8,-0.3,0.5,0.2,64.6,0,14,41,7,3
C.J. Watson,Pre,201228,200708,3,4,12,8,33.3,70.4,-3.4,-1.1,-0.5,-0.2,77.9,0,5,20,6,10
C.J. Watson,Pre,201228,200809,5,15,36,32,44.4,92.7,-2.5,-0.5,2.7,0.5,87.1,41,32,31,33,22
C.J. Watson,Pre,201228,200910,4,14,27,28,51.9,106.7,1.7,0.4,6.8,1.7,109.4,39,63,62,57,70
C.J. Watson,Pre,201228,201011,6,19,59,42,35.6,74.0,-14.8,-2.5,1.1,0.2,81.8,79,7,4,7,13
C.J. Watson,Pre,201228,201112,2,7,14,17,60.7,131.2,4.0,2.0,7.1,3.5,135.5,100,100,100,100,100
C.J. Watson,Pre,201228,201213,5,18,36,42,58.3,122.1,7.6,1.5,15.5,3.1,123.8,41,88,84,80,90
C.J. Watson,Pre,201228,201314,8,20,44,50,56.8,119.9,8.3,1.0,13.4,1.7,118.1,20,87,76,68,83
C.J. Watson,Pre,201228,201415,2,7,15,19,63.3,129.5,4.3,2.2,6.1,3.1,122.9,49,96,94,93,90
C.J. Watson,Pre,201228,201516,6,10,38,23,30.3,63.2,-13.4,-2.2,-5.3,-0.9,58.5,34,4,4,4,3
C.J. Watson,Pre,201228,201617,4,10,18,21,58.3,118.3,3.2,0.8,6.0,1.5,109.5,3,81,74,63,71
Anthony Tolliver,Pre,201229,200708,2,3,6,6,50.0,105.6,0.3,0.2,1.7,0.9,107.5,0,59,56,26,63
Anthony Tolliver,Pre,201229,200809,6,18,56,42,37.5,78.2,-11.7,-2.0,-3.6,-0.6,81.9,75,11,6,9,17
Anthony Tolliver,Pre,201229,200910,4,3,12,8,33.3,68.6,-3.7,-0.9,-1.4,-0.4,73.8,0,2,22,7,7
Anthony Tolliver,Pre,201229,201011,8,21,48,49,51.0,106.1,2.8,0.4,15.8,2.0,106.9,25,63,62,48,65
Anthony Tolliver,Pre,201229,201112,2,3,8,8,50.0,108.1,0.6,0.3,2.3,1.2,116.9,100,100,100,100,100
Anthony Tolliver,Pre,201229,201213,7,19,44,47,53.4,111.8,5.0,0.7,14.7,2.1,108.5,26,73,67,60,61
Anthony Tolliver,Pre,201229,201314,8,7,27,18,33.3,70.3,-7.6,-0.9,-4.5,-0.6,62.3,0,4,24,13,2
Anthony Tolliver,Pre,201229,201415,6,10,36,28,38.9,79.5,-7.2,-1.2,-2.9,-0.5,74.5,24,12,19,16,7
Anthony Tolliver,Pre,201229,201516,7,12,36,34,47.2,98.6,-0.5,-0.1,7.2,1.0,94.9,15,45,47,33,37
Anthony Tolliver,Pre,201229,201617,6,17,30,46,76.7,155.5,16.4,2.7,20.9,3.5,145.6,9,100,95,93,99
Anthony Tolliver,Pre,201229,201718,3,8,14,20,71.4,140.8,5.8,1.9,8.9,3.0,133.0,2,99,86,74,94
Anthony Tolliver,Pre,201229,201819,5,9,34,27,39.7,79.2,-7.1,-1.4,7.8,1.6,79.9,24,16,20,12,13
Anthony Tolliver,Pre,201229,201920,5,5,14,14,50.0,97.6,-0.4,-0.1,2.7,0.5,91.3,0,42,47,22,31
Trey Johnson,Pre,201234,200708,4,8,20,17,42.5,89.8,-1.9,-0.5,2.8,0.7,84.3,7,30,37,20,19
Trey Johnson,Pre,201234,201011,4,6,12,12,50.0,104.0,0.5,0.1,3.7,0.9,115.5,0,57,53,19,82
Trey Johnson,Pre,201234,201112,2,6,11,12,54.6,117.9,1.8,0.9,4.2,2.1,109.3,100,100,100,100,100
Trey Johnson,Pre,201234,201415,3,2,3,4,66.7,136.3,1.1,0.4,1.4,0.5,134.3,0,97,62,41,98
Courtney Sims,Pre,201235,200708,4,9,19,18,47.4,100.0,0.0,0.0,4.5,1.1,106.4,5,51,51,31,60
Courtney Sims,Pre,201235,200809,4,5,10,10,50.0,104.3,0.4,0.1,1.9,0.5,104.3,0,59,54,30,62
Courtney Sims,Pre,201235,200910,2,6,8,12,75.0,154.3,4.2,2.1,5.7,2.9,156.3,2,100,96,85,100
Mario West,Pre,201238,200708,5,7,11,14,63.6,134.4,3.6,0.7,6.2,1.2,109.3,0,96,69,34,67
Mario West,Pre,201238,200809,4,3,6,6,50.0,104.3,0.2,0.1,1.1,0.3,102.6,0,59,52,25,59
Mario West,Pre,201238,200910,5,5,12,11,45.8,94.3,-0.7,-0.1,1.6,0.3,82.2,0,36,42,16,14
Mario West,Pre,201238,201011,3,1,4,2,25.0,52.0,-1.8,-0.6,-0.8,-0.3,40.4,0,2,28,4,0
Thomas Gardner,Pre,201242,200708,6,18,38,44,57.9,122.3,8.0,1.3,17.0,2.8,118.2,30,87,80,72,84
Thomas Gardner,Pre,201242,200809,3,2,8,5,31.3,65.2,-2.7,-0.9,-1.5,-0.5,67.2,0,4,23,10,4
Thomas Gardner,Pre,201242,200910,1,1,2,2,50.0,102.9,0.1,0.1,0.4,0.4,134.8,0,51,49,19,95
Ivan Johnson,Pre,201274,201112,2,9,17,18,52.9,114.4,2.3,1.1,5.9,3.0,104.1,100,100,100,100,100
Ivan Johnson,Pre,201274,201213,6,17,42,35,41.7,87.2,-5.1,-0.9,4.1,0.7,83.7,36,21,24,21,17
Ivan Johnson,Pre,201274,201415,4,4,16,9,28.1,57.5,-6.6,-1.7,-4.7,-1.2,60.6,2,1,11,4,2
Eric Dawson,Pre,201286,201314,2,3,5,6,60.0,126.6,1.3,0.6,1.8,0.9,100.8,0,93,65,49,50
Eric Dawson,Pre,201286,201617,1,1,6,2,16.7,33.8,-3.9,-3.9,-3.0,-3.0,42.2,26,0,0,0,0
Carldell Johnson,Pre,201291,201112,2,3,7,6,42.9,92.6,-0.5,-0.2,1.0,0.5,106.2,100,100,100,100,100
Carldell Johnson,Pre,201291,201213,1,0,3,0,0.0,0.0,-2.9,-2.9,-2.2,-2.2,0.0,0,0,2,0,0
Blake Ahearn,Pre,201336,200809,4,12,23,31,67.4,140.5,8.9,2.2,12.3,3.1,127.4,18,99,96,91,93
Blake Ahearn,Pre,201336,201213,2,2,5,5,50.0,104.6,0.2,0.1,1.3,0.7,118.8,0,57,53,19,82
Mike Taylor,Pre,201446,200809,7,31,54,65,60.2,125.5,13.2,1.9,21.1,3.0,125.3,52,94,92,90,92
Mike Taylor,Pre,201446,200910,5,5,18,11,30.6,62.9,-6.5,-1.3,-3.2,-0.6,53.1,0,2,12,4,2
Michael Beasley,Pre,201563,200809,6,40,75,82,54.7,114.0,10.1,1.7,21.0,3.5,121.2,97,78,91,96,88
Michael Beasley,Pre,201563,200910,5,27,61,55,45.1,92.7,-4.3,-0.9,7.0,1.4,106.2,95,30,25,50,62
Michael Beasley,Pre,201563,201011,8,37,93,77,41.4,86.1,-12.5,-1.6,12.6,1.6,88.3,90,18,9,37,24
Michael Beasley,Pre,201563,201112,2,11,27,23,42.6,92.0,-2.0,-1.0,3.8,1.9,101.4,100,100,100,100,100
Michael Beasley,Pre,201563,201213,7,37,81,83,51.2,107.2,5.6,0.8,23.5,3.4,119.9,89,64,70,84,83
Michael Beasley,Pre,201563,201314,5,19,45,39,43.3,91.5,-3.6,-0.7,1.6,0.3,99.4,66,33,29,34,46
Michael Beasley,Pre,201563,201617,4,7,24,16,33.3,67.6,-7.7,-1.9,-4.1,-1.0,68.7,26,3,9,5,5
Michael Beasley,Pre,201563,201718,4,17,39,35,44.9,88.4,-4.6,-1.1,4.0,1.0,95.4,68,25,21,28,36
Michael Beasley,Pre,201563,201819,6,9,23,19,41.3,82.4,-4.1,-0.7,6.0,1.0,93.0,0,18,31,4,33
O.J. Mayo,Pre,201564,200809,8,49,107,113,52.8,110.1,10.4,1.3,25.9,3.2,117.5,99,72,81,93,84
O.J. Mayo,Pre,201564,200910,8,30,85,68,40.0,82.3,-14.6,-1.8,1.2,0.1,80.7,88,13,6,13,12
O.J. Mayo,Pre,201564,201011,8,26,60,59,49.2,102.2,1.3,0.2,17.5,2.2,98.3,50,55,55,52,43
O.J. Mayo,Pre,201564,201112,2,5,20,11,27.5,59.4,-7.5,-3.8,-3.2,-1.6,68.6,100,100,100,100,100
O.J. Mayo,Pre,201564,201213,8,29,81,70,43.2,90.4,-7.4,-0.9,10.5,1.3,89.8,81,26,20,37,30
O.J. Mayo,Pre,201564,201314,5,23,54,58,53.7,113.3,6.8,1.4,13.1,2.6,110.3,86,76,84,87,70
O.J. Mayo,Pre,201564,201415,6,22,49,57,58.2,118.9,9.1,1.5,15.0,2.5,123.2,58,85,87,86,91
O.J. Mayo,Pre,201564,201516,6,14,33,32,48.5,101.3,0.4,0.1,7.5,1.2,115.6,19,54,52,38,74
Derrick Rose,Pre,201565,200809,8,44,85,90,52.9,110.4,8.5,1.1,20.8,2.6,111.3,86,73,77,82,74
Derrick Rose,Pre,201565,200910,1,8,13,16,61.5,126.6,3.4,3.4,5.8,5.8,133.1,97,93,99,100,94
Derrick Rose,Pre,201565,201011,8,49,113,103,45.6,94.8,-5.7,-0.7,24.8,3.1,97.4,98,37,25,74,42
Derrick Rose,Pre,201565,201112,2,7,18,15,41.7,90.1,-1.7,-0.8,2.2,1.1,97.5,100,100,100,100,100
Derrick Rose,Pre,201565,201314,7,40,84,92,54.8,115.6,12.4,1.8,22.1,3.2,109.8,95,80,90,94,69
Derrick Rose,Pre,201565,201415,8,46,95,105,55.3,113.0,12.1,1.5,23.6,2.9,108.7,95,77,86,91,70
Derrick Rose,Pre,201565,201516,1,4,6,8,66.7,139.2,2.3,2.3,3.5,3.5,124.1,27,98,94,87,85
Derrick Rose,Pre,201565,201617,1,7,14,14,50.0,101.4,0.2,0.2,2.3,2.3,119.7,99,52,58,77,87
Derrick Rose,Pre,201565,201718,4,15,24,33,68.8,135.5,8.6,2.2,13.9,3.5,132.4,13,96,88,83,93
Derrick Rose,Pre,201565,201819,4,18,48,40,41.7,83.1,-8.1,-2.0,13.0,3.2,89.6,87,19,8,41,27
Derrick Rose,Pre,201565,201920,4,19,43,38,44.2,86.2,-6.1,-1.5,3.3,0.8,98.6,78,24,18,28,43
Derrick Rose,Pre,201565,202122,4,23,46,54,58.7,114.5,6.8,1.7,12.9,3.2,122.9,77,75,80,83,87
Derrick Rose,Pre,201565,202223,3,4,10,9,45.0,88.2,-1.2,-0.4,0.7,0.2,86.3,0,26,40,18,22
Russell Westbrook,Pre,201566,200809,5,24,55,50,45.5,94.8,-2.8,-0.6,5.2,1.0,91.3,89,35,30,48,29
Russell Westbrook,Pre,201566,200910,7,15,53,30,28.3,58.2,-21.5,-3.1,-11.7,-1.7,55.8,51,2,1,1,2
Russell Westbrook,Pre,201566,201011,6,22,57,46,40.4,83.9,-8.8,-1.5,6.5,1.1,78.4,74,16,11,25,9
Russell Westbrook,Pre,201566,201112,2,9,16,20,62.5,135.1,5.2,2.6,8.6,4.3,133.1,100,100,100,100,100
Russell Westbrook,Pre,201566,201213,5,25,54,59,54.6,114.3,7.4,1.5,19.3,3.9,116.9,85,78,83,92,79
Russell Westbrook,Pre,201566,201415,6,24,65,49,37.7,77.1,-14.6,-2.4,-6.7,-1.1,79.1,90,9,5,4,10
Russell Westbrook,Pre,201566,201516,5,33,65,70,53.9,112.5,7.8,1.6,21.7,4.3,114.0,96,73,84,94,71
Russell Westbrook,Pre,201566,201617,6,33,78,73,46.8,94.9,-3.9,-0.7,7.8,1.3,97.7,97,40,32,57,46
Russell Westbrook,Pre,201566,201718,3,18,37,38,51.4,101.2,0.5,0.2,8.6,2.9,105.5,92,50,53,71,59
Russell Westbrook,Pre,201566,201920,4,22,53,51,48.1,93.9,-3.3,-0.8,8.2,2.0,89.9,94,37,32,51,30
Russell Westbrook,Pre,201566,202122,4,14,40,32,40.0,78.0,-9.0,-2.3,-3.8,-0.9,77.0,60,6,8,6,7
Russell Westbrook,Pre,201566,202223,4,7,20,16,40.0,78.4,-4.4,-1.1,-0.5,-0.1,70.7,1,14,25,15,6
Kevin Love,Pre,201567,200809,8,26,57,55,48.3,100.6,0.3,0.0,8.6,1.1,90.1,41,50,50,49,28
Kevin Love,Pre,201567,200910,4,16,34,33,48.5,99.8,-0.1,0.0,6.3,1.6,97.5,62,45,46,52,41
Kevin Love,Pre,201567,201011,8,48,92,110,59.8,124.3,21.5,2.7,46.3,5.8,123.8,88,91,97,99,92
Kevin Love,Pre,201567,201112,2,14,23,34,73.9,159.7,12.7,6.4,17.7,8.8,166.9,100,100,100,100,100
Kevin Love,Pre,201567,201213,3,15,34,31,45.6,95.4,-1.5,-0.5,6.0,2.0,99.0,89,35,31,57,44
Kevin Love,Pre,201567,201314,7,39,90,90,50.0,105.5,4.7,0.7,15.1,2.2,100.4,97,55,66,80,49
Kevin Love,Pre,201567,201415,6,26,54,62,57.4,117.4,9.2,1.5,15.7,2.6,117.9,70,83,87,88,85
Kevin Love,Pre,201567,201516,2,6,18,14,38.9,81.2,-3.2,-1.6,0.6,0.3,79.0,71,14,10,16,15
Kevin Love,Pre,201567,201617,4,13,33,33,50.0,101.4,0.4,0.1,5.4,1.4,106.6,62,52,57,60,65
Kevin Love,Pre,201567,201718,3,9,32,23,35.9,70.8,-9.5,-3.2,-2.4,-0.8,70.8,78,5,2,4,4
Kevin Love,Pre,201567,201819,1,5,10,12,60.0,119.7,2.0,2.0,6.4,6.4,129.3,72,78,81,84,90
Kevin Love,Pre,201567,201920,3,8,20,18,45.0,87.8,-2.5,-0.8,1.8,0.6,106.2,19,25,32,24,57
Kevin Love,Pre,201567,202122,5,10,20,27,67.5,131.7,6.5,1.3,9.1,1.8,141.2,0,97,75,65,99
Kevin Love,Pre,201567,202223,1,3,6,9,75.0,147.1,2.9,2.9,4.0,4.0,147.5,9,99,96,88,100
Danilo Gallinari,Pre,201568,200910,7,15,49,41,41.8,86.1,-6.6,-0.9,2.5,0.4,84.0,42,17,21,18,15
Danilo Gallinari,Pre,201568,201011,6,21,60,52,43.3,90.1,-5.7,-1.0,10.5,1.7,85.3,80,27,21,41,18
Danilo Gallinari,Pre,201568,201112,2,10,24,22,45.8,99.0,-0.2,-0.1,5.0,2.5,101.5,100,100,100,100,100
Danilo Gallinari,Pre,201568,201213,6,28,72,71,49.3,103.2,2.2,0.4,18.1,3.0,102.6,92,56,61,77,50
Danilo Gallinari,Pre,201568,201415,5,14,35,32,45.7,93.5,-2.2,-0.4,2.0,0.4,97.6,39,37,38,37,45
Danilo Gallinari,Pre,201568,201516,5,23,50,50,50.0,104.4,2.1,0.4,12.8,2.6,112.5,83,57,61,71,69
Danilo Gallinari,Pre,201568,201617,5,20,34,50,73.5,149.1,16.5,3.3,21.6,4.3,151.1,39,99,99,98,100
Danilo Gallinari,Pre,201568,201718,2,5,16,12,37.5,73.9,-4.2,-2.1,-0.7,-0.4,72.5,43,7,8,6,5
Danilo Gallinari,Pre,201568,201819,4,22,43,50,58.1,116.0,6.9,1.7,25.8,6.4,123.5,78,75,78,85,84
Danilo Gallinari,Pre,201568,201920,3,14,31,33,53.2,103.9,1.2,0.4,7.9,2.6,108.1,74,56,56,66,61
Danilo Gallinari,Pre,201568,202122,2,7,18,16,44.4,86.7,-2.5,-1.2,-0.1,0.0,102.8,48,20,20,20,55
Eric Gordon,Pre,201569,200809,6,29,71,70,49.3,102.8,1.9,0.3,12.2,2.0,93.4,96,58,60,72,35
Eric Gordon,Pre,201569,200910,7,36,68,84,61.8,127.1,17.9,2.6,30.5,4.4,119.5,76,93,97,97,86
Eric Gordon,Pre,201569,201011,7,32,82,78,47.6,98.9,-0.9,-0.1,21.2,3.0,94.5,91,46,45,73,35
Eric Gordon,Pre,201569,201112,1,6,12,15,62.5,135.1,3.9,3.9,6.5,6.5,121.4,100,100,100,100,100
Eric Gordon,Pre,201569,201314,4,21,36,52,72.2,152.4,17.9,4.5,22.1,5.5,147.8,66,100,100,100,100
Eric Gordon,Pre,201569,201415,6,18,56,43,38.4,78.5,-11.8,-2.0,-5.0,-0.8,82.1,74,10,7,8,16
Eric Gordon,Pre,201569,201516,5,16,47,40,42.6,88.9,-5.0,-1.0,5.0,1.0,86.2,76,26,19,32,23
Eric Gordon,Pre,201569,201617,6,25,56,63,56.3,114.1,7.8,1.3,16.2,2.7,108.3,76,77,82,83,69
Eric Gordon,Pre,201569,201718,5,31,63,85,67.5,133.0,21.1,4.2,34.9,7.0,127.0,92,95,100,100,90
Eric Gordon,Pre,201569,201819,4,13,30,34,56.7,113.0,3.9,1.0,17.1,4.3,113.7,35,71,68,56,72
Eric Gordon,Pre,201569,201920,6,27,56,73,65.2,127.2,15.6,2.6,27.7,4.6,124.2,62,90,91,91,87
Eric Gordon,Pre,201569,202122,1,2,3,6,100.0,195.1,2.9,2.9,3.3,3.3,191.1,0,100,95,85,100
Eric Gordon,Pre,201569,202223,2,9,15,23,76.7,150.3,7.7,3.9,10.6,5.3,155.4,28,99,98,97,100
Joe Alexander,Pre,201570,200809,6,15,45,30,33.3,69.5,-13.2,-2.2,-6.6,-1.1,70.8,47,5,5,5,6
Joe Alexander,Pre,201570,201011,4,3,14,6,21.4,44.6,-7.5,-1.9,-3.7,-0.9,48.4,1,1,6,2,1
D.J. Augustin,Pre,201571,200809,8,17,70,39,27.9,58.1,-28.1,-3.5,-18.0,-2.2,53.4,69,2,1,1,1
D.J. Augustin,Pre,201571,200910,8,25,66,57,43.2,88.8,-7.2,-0.9,5.1,0.6,77.4,58,22,23,23,9
D.J. Augustin,Pre,201571,201011,8,32,58,79,68.1,141.6,23.2,2.9,38.8,4.9,127.1,47,98,100,95,95
D.J. Augustin,Pre,201571,201112,2,6,17,13,38.2,82.6,-2.7,-1.4,0.9,0.5,80.0,100,100,100,100,100
D.J. Augustin,Pre,201571,201213,7,19,40,44,55.0,115.1,5.8,0.8,14.6,2.1,114.5,21,78,72,59,75
D.J. Augustin,Pre,201571,201314,7,7,26,18,34.6,73.1,-6.6,-0.9,-3.6,-0.5,67.8,2,6,24,15,3
D.J. Augustin,Pre,201571,201415,7,23,59,53,44.9,91.9,-4.7,-0.7,2.4,0.3,93.5,63,33,32,35,37
D.J. Augustin,Pre,201571,201516,5,8,29,17,29.3,61.2,-10.8,-2.2,-4.6,-0.9,60.0,23,3,5,3,4
D.J. Augustin,Pre,201571,201617,6,11,31,26,41.9,85.0,-4.6,-0.8,0.1,0.0,77.6,13,22,29,22,13
