Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Atlanta Hawks,Pre,1610612737,200506,3,97,206,205,49.8,106.0,11.5,3.8,47.8,15.9,103.3,0,90,90,87,79
Atlanta Hawks,Pre,1610612737,200607,7,243,540,524,48.5,100.9,4.8,0.7,83.4,11.9,101.1,49,56,56,56,58
Atlanta Hawks,Pre,1610612737,200708,8,277,617,578,46.8,98.9,-6.3,-0.8,139.4,17.4,100.7,27,50,54,44,61
Atlanta Hawks,Pre,1610612737,200809,8,275,592,600,50.7,105.7,32.2,4.0,118.3,14.8,109.9,4,80,76,76,100
Atlanta Hawks,Pre,1610612737,200910,7,255,534,541,50.7,104.2,21.9,3.1,121.2,17.3,104.3,31,73,73,73,80
Atlanta Hawks,Pre,1610612737,201011,7,219,521,477,45.8,95.2,-24.2,-3.5,116.3,16.6,95.9,17,20,24,10,30
Atlanta Hawks,Pre,1610612737,201112,2,64,160,131,40.9,88.5,-17.1,-8.5,17.5,8.8,84.4,100,100,100,100,100
Atlanta Hawks,Pre,1610612737,201213,7,243,589,543,46.1,96.5,-19.8,-2.8,110.1,15.7,97.6,87,25,25,32,35
Atlanta Hawks,Pre,1610612737,201314,7,224,533,492,46.2,97.4,-13.1,-1.9,48.6,6.9,97.3,18,37,40,31,44
Atlanta Hawks,Pre,1610612737,201415,7,247,554,560,50.5,103.4,18.2,2.6,85.1,12.2,101.1,49,75,78,78,62
Atlanta Hawks,Pre,1610612737,201516,7,226,548,511,46.6,97.4,-13.8,-2.0,103.5,14.8,96.0,7,21,21,21,22
Atlanta Hawks,Pre,1610612737,201617,7,261,593,572,48.2,97.8,-12.9,-1.8,76.6,10.9,99.8,63,32,32,35,47
Atlanta Hawks,Pre,1610612737,201718,5,167,410,385,47.0,92.5,-31.0,-6.2,59.1,11.8,90.2,17,7,10,4,6
Atlanta Hawks,Pre,1610612737,201819,5,206,445,475,53.4,106.5,28.8,5.8,224.3,44.9,107.0,52,73,73,83,81
Boston Celtics,Pre,1610612738,200506,8,266,568,560,49.3,105.0,26.6,3.3,126.4,15.8,102.2,14,87,87,83,69
Boston Celtics,Pre,1610612738,200607,8,287,626,610,48.7,101.3,8.0,1.0,99.2,12.4,100.2,59,59,59,59,53
Boston Celtics,Pre,1610612738,200708,7,199,465,431,46.3,97.9,-9.4,-1.3,100.4,14.3,94.4,4,40,44,20,23
Boston Celtics,Pre,1610612738,200809,8,266,581,581,50.0,104.3,23.7,3.0,108.2,13.5,102.1,1,73,73,73,61
Boston Celtics,Pre,1610612738,200910,8,283,606,617,50.9,104.7,27.9,3.5,140.6,17.6,105.8,21,76,80,80,87
Boston Celtics,Pre,1610612738,201011,8,277,562,599,53.3,110.8,58.3,7.3,209.9,26.2,106.6,7,97,97,90,93
Boston Celtics,Pre,1610612738,201112,2,55,140,115,41.1,88.8,-14.6,-7.3,15.7,7.8,91.0,100,100,100,100,100
Boston Celtics,Pre,1610612738,201213,8,282,594,617,51.9,108.7,49.4,6.2,180.5,22.6,107.3,7,97,87,83,94
Boston Celtics,Pre,1610612738,201314,8,276,654,606,46.3,97.8,-13.7,-1.7,62.0,7.7,95.7,65,44,44,44,25
Boston Celtics,Pre,1610612738,201415,8,278,652,638,48.9,100.1,0.4,0.0,79.2,9.9,98.8,68,59,59,52,34
Boston Celtics,Pre,1610612738,201516,7,274,616,608,49.4,103.1,18.1,2.6,149.9,21.4,99.4,90,76,80,87,45
Boston Celtics,Pre,1610612738,201617,7,271,594,613,51.6,104.6,27.1,3.9,116.8,16.7,105.0,65,80,80,80,82
Boston Celtics,Pre,1610612738,201718,4,155,361,360,49.9,98.3,-6.3,-1.6,73.1,18.3,96.2,87,37,37,47,30
Boston Celtics,Pre,1610612738,201819,4,148,370,330,44.6,88.9,-41.0,-10.2,121.5,30.4,87.3,80,0,0,4,1
Cleveland Cavaliers,Pre,1610612739,200506,6,191,444,415,46.7,99.5,-2.0,-0.3,76.0,12.7,96.4,35,49,49,42,25
Cleveland Cavaliers,Pre,1610612739,200607,6,205,466,437,46.9,97.5,-11.1,-1.8,56.8,9.5,96.8,52,21,21,25,25
Cleveland Cavaliers,Pre,1610612739,200708,6,176,452,375,41.5,87.6,-53.1,-8.8,53.7,8.9,90.2,14,0,0,0,6
Cleveland Cavaliers,Pre,1610612739,200809,7,229,532,495,46.5,97.0,-15.3,-2.2,62.0,8.9,97.3,35,25,28,25,29
Cleveland Cavaliers,Pre,1610612739,200910,8,277,614,598,48.7,100.2,1.1,0.1,115.3,14.4,100.1,35,63,63,49,48
Cleveland Cavaliers,Pre,1610612739,201011,8,263,606,564,46.5,96.7,-19.0,-2.4,144.3,18.0,94.6,27,34,34,27,10
Cleveland Cavaliers,Pre,1610612739,201112,2,57,148,125,42.2,91.3,-12.0,-6.0,20.0,10.0,90.6,100,100,100,100,100
Cleveland Cavaliers,Pre,1610612739,201213,7,229,543,504,46.4,97.1,-14.9,-2.1,104.9,15.0,97.1,21,38,38,21,27
Cleveland Cavaliers,Pre,1610612739,201314,8,257,646,564,43.7,92.1,-48.2,-6.0,26.6,3.3,93.2,50,7,7,7,11
Cleveland Cavaliers,Pre,1610612739,201415,7,262,579,598,51.6,105.6,31.7,4.5,101.7,14.5,106.9,91,91,91,97,97
Cleveland Cavaliers,Pre,1610612739,201516,7,230,550,530,48.2,100.6,3.3,0.5,121.0,17.3,98.7,14,59,59,42,33
Cleveland Cavaliers,Pre,1610612739,201617,6,219,491,495,50.4,102.2,10.7,1.8,84.8,14.1,104.5,22,73,73,59,80
Cleveland Cavaliers,Pre,1610612739,201718,5,184,417,420,50.4,99.3,-3.1,-0.6,88.6,17.7,99.7,34,47,47,44,46
Cleveland Cavaliers,Pre,1610612739,201819,4,152,344,337,49.0,97.7,-7.9,-2.0,143.2,35.8,101.6,32,32,32,25,63
New Orleans Hornets,Pre,1610612740,200506,4,133,294,294,50.0,106.5,17.9,4.5,69.6,17.4,104.4,32,94,94,94,83
New Orleans Hornets,Pre,1610612740,200607,6,208,472,444,47.0,97.8,-9.9,-1.7,58.8,9.8,99.1,65,25,25,32,45
New Orleans Hornets,Pre,1610612740,200708,7,238,556,515,46.3,97.8,-11.6,-1.7,119.8,17.1,98.0,55,37,40,37,37
New Orleans Hornets,Pre,1610612740,200809,7,256,549,564,51.4,107.1,37.4,5.3,117.3,16.8,108.3,66,90,90,90,97
New Orleans Hornets,Pre,1610612740,200910,8,255,625,567,45.4,93.3,-40.6,-5.1,75.6,9.5,93.2,56,7,7,4,10
New Orleans Hornets,Pre,1610612740,201011,8,252,641,555,43.3,90.0,-61.7,-7.7,111.1,13.9,89.4,74,0,4,0,0
New Orleans Hornets,Pre,1610612740,201112,2,70,158,147,46.5,100.5,0.8,0.4,34.9,17.5,96.1,100,100,100,100,100
New Orleans Hornets,Pre,1610612740,201213,8,245,615,543,44.2,92.4,-44.6,-5.6,91.0,11.4,90.6,14,7,7,7,7
New Orleans Hornets,Pre,1610612740,201314,8,290,620,640,51.6,108.9,52.5,6.6,124.2,15.5,109.9,34,94,94,94,99
New Orleans Pelicans,Pre,1610612740,201415,7,242,549,544,49.5,101.3,7.0,1.0,73.3,10.5,100.2,39,65,65,62,47
New Orleans Pelicans,Pre,1610612740,201516,7,237,597,540,45.2,94.5,-31.6,-4.5,96.1,13.7,95.2,73,11,11,14,13
New Orleans Pelicans,Pre,1610612740,201617,6,228,506,507,50.1,101.6,7.9,1.3,84.3,14.0,101.5,59,59,56,56,60
New Orleans Pelicans,Pre,1610612740,201718,4,138,320,310,48.4,95.5,-14.7,-3.7,55.7,13.9,95.2,4,20,20,14,22
New Orleans Pelicans,Pre,1610612740,201819,5,208,471,474,50.3,100.4,1.8,0.4,208.7,41.7,97.2,100,45,45,59,25
Chicago Bulls,Pre,1610612741,200506,6,204,465,443,47.6,101.4,6.2,1.0,88.0,14.7,101.6,66,63,66,69,64
Chicago Bulls,Pre,1610612741,200607,7,246,535,516,48.2,100.3,1.5,0.2,79.4,11.3,103.5,45,52,52,42,75
Chicago Bulls,Pre,1610612741,200708,7,239,516,523,50.7,107.0,34.4,4.9,156.2,22.3,109.8,7,84,84,80,94
Chicago Bulls,Pre,1610612741,200809,8,270,623,585,47.0,97.9,-12.6,-1.6,78.0,9.8,100.6,52,35,35,35,49
Chicago Bulls,Pre,1610612741,200910,8,269,604,576,47.7,98.1,-11.2,-1.4,101.1,12.6,101.3,18,35,35,35,59
Chicago Bulls,Pre,1610612741,201011,8,274,615,596,48.5,100.7,4.4,0.6,170.2,21.3,101.2,50,54,54,47,58
Chicago Bulls,Pre,1610612741,201112,2,73,146,152,52.1,112.5,16.9,8.4,48.4,24.2,121.0,100,100,100,100,100
Chicago Bulls,Pre,1610612741,201213,7,223,551,469,42.6,89.1,-57.5,-8.2,64.0,9.1,91.9,28,0,4,0,11
Chicago Bulls,Pre,1610612741,201314,8,262,604,570,47.2,99.6,-2.3,-0.3,67.6,8.5,99.8,7,57,57,50,50
Chicago Bulls,Pre,1610612741,201415,8,267,635,598,47.1,96.3,-23.0,-2.9,53.7,6.7,96.4,52,30,30,30,20
Chicago Bulls,Pre,1610612741,201516,8,295,712,672,47.2,98.6,-9.8,-1.2,142.5,17.8,98.4,94,32,32,52,31
Chicago Bulls,Pre,1610612741,201617,7,265,600,584,48.7,98.7,-7.8,-1.1,82.8,11.8,99.2,80,42,42,52,42
Chicago Bulls,Pre,1610612741,201718,6,222,502,524,52.2,102.9,14.7,2.4,125.0,20.8,103.5,37,70,67,67,65
Chicago Bulls,Pre,1610612741,201819,5,195,470,433,46.1,91.9,-38.3,-7.7,168.2,33.6,93.1,94,11,11,14,12
Dallas Mavericks,Pre,1610612742,200506,8,273,594,578,48.7,103.6,20.1,2.5,124.5,15.6,107.3,41,83,83,80,88
Dallas Mavericks,Pre,1610612742,200607,8,229,603,492,40.8,84.9,-87.8,-11.0,0.0,0.0,86.6,42,0,0,0,0
Dallas Mavericks,Pre,1610612742,200708,8,278,602,591,49.1,103.7,20.9,2.6,163.1,20.4,106.7,10,74,74,70,83
Dallas Mavericks,Pre,1610612742,200809,8,300,644,650,50.5,105.2,32.3,4.0,126.0,15.7,104.4,90,76,80,83,72
Dallas Mavericks,Pre,1610612742,200910,7,249,550,535,48.6,100.1,0.3,0.0,102.6,14.7,102.9,62,59,59,56,69
Dallas Mavericks,Pre,1610612742,201011,8,268,636,574,45.1,93.8,-37.8,-4.7,133.7,16.7,95.7,64,10,10,14,27
Dallas Mavericks,Pre,1610612742,201112,2,63,158,140,44.3,95.7,-6.2,-3.1,27.9,14.0,93.5,100,100,100,100,100
Dallas Mavericks,Pre,1610612742,201213,8,275,638,600,47.0,98.4,-9.7,-1.2,131.0,16.4,99.3,40,42,42,42,48
Dallas Mavericks,Pre,1610612742,201314,8,285,667,625,46.9,98.9,-7.1,-0.9,70.2,8.8,102.3,76,50,51,57,64
Dallas Mavericks,Pre,1610612742,201415,8,294,653,667,51.1,104.4,28.3,3.5,107.2,13.4,101.3,79,84,84,88,64
Dallas Mavericks,Pre,1610612742,201516,7,226,580,496,42.8,89.3,-59.4,-8.5,64.7,9.2,88.5,59,0,1,0,0
Dallas Mavericks,Pre,1610612742,201617,7,243,599,546,45.6,92.4,-44.8,-6.4,45.6,6.5,97.4,72,14,14,14,32
Dallas Mavericks,Pre,1610612742,201718,6,225,513,535,52.1,102.8,14.5,2.4,127.2,21.2,103.9,54,64,64,70,71
Dallas Mavericks,Pre,1610612742,201819,4,152,322,359,55.8,111.2,36.2,9.0,177.6,44.4,107.9,4,90,90,76,89
Denver Nuggets,Pre,1610612743,200506,7,246,519,522,50.3,107.1,34.6,4.9,125.8,18.0,107.2,39,97,97,97,87
Denver Nuggets,Pre,1610612743,200607,6,228,503,514,51.1,106.3,30.3,5.0,103.5,17.3,101.4,94,87,87,90,59
Denver Nuggets,Pre,1610612743,200708,7,272,569,587,51.6,108.9,48.1,6.9,182.5,26.1,106.6,64,90,90,90,83
Denver Nuggets,Pre,1610612743,200809,6,216,466,458,49.1,102.5,11.0,1.8,78.8,13.1,100.5,49,56,56,56,48
Denver Nuggets,Pre,1610612743,200910,8,288,600,611,50.9,104.8,27.7,3.5,139.3,17.4,104.0,14,80,76,76,79
Denver Nuggets,Pre,1610612743,201011,8,285,610,640,52.5,109.1,53.2,6.6,217.6,27.2,107.1,37,94,94,97,97
Denver Nuggets,Pre,1610612743,201112,2,84,175,180,51.4,111.2,18.1,9.0,55.9,27.9,108.4,100,100,100,100,100
Denver Nuggets,Pre,1610612743,201213,7,240,567,525,46.3,96.9,-16.8,-2.4,108.3,15.5,91.7,52,32,32,28,10
Denver Nuggets,Pre,1610612743,201314,7,244,602,518,43.0,90.8,-52.5,-7.5,17.2,2.5,90.8,90,4,4,4,7
Denver Nuggets,Pre,1610612743,201415,8,283,643,611,47.5,97.2,-17.9,-2.2,59.8,7.5,100.2,62,33,33,33,47
Denver Nuggets,Pre,1610612743,201516,7,257,591,568,48.1,100.4,2.0,0.3,128.5,18.4,99.0,70,56,56,56,35
Denver Nuggets,Pre,1610612743,201617,8,296,685,648,47.3,95.9,-27.7,-3.5,75.8,9.5,93.3,77,25,21,25,16
Denver Nuggets,Pre,1610612743,201718,5,188,431,437,50.7,99.9,-0.3,-0.1,94.5,18.9,97.0,57,50,50,54,33
Denver Nuggets,Pre,1610612743,201819,5,187,417,427,51.2,102.1,8.9,1.8,192.1,38.4,100.6,11,52,52,45,53
Golden State Warriors,Pre,1610612744,200506,4,138,329,308,46.8,99.7,-1.0,-0.2,56.9,14.2,97.7,93,52,52,66,37
Golden State Warriors,Pre,1610612744,200607,6,257,508,547,53.8,112.0,58.5,9.8,132.5,22.1,109.7,97,100,100,100,97
Golden State Warriors,Pre,1610612744,200708,6,239,561,521,46.4,98.1,-10.3,-1.7,122.2,20.4,95.3,100,44,37,67,27
Golden State Warriors,Pre,1610612744,200809,6,243,494,527,53.3,111.2,53.2,8.9,125.0,20.8,107.2,100,100,100,100,89
Golden State Warriors,Pre,1610612744,200910,8,312,650,675,51.9,106.8,43.0,5.4,163.9,20.5,107.2,83,94,94,94,91
Golden State Warriors,Pre,1610612744,201011,8,299,676,639,47.3,98.3,-11.4,-1.4,170.9,21.4,97.4,90,44,40,50,34
Golden State Warriors,Pre,1610612744,201112,2,76,172,159,46.2,99.9,-0.2,-0.1,37.0,18.5,95.2,100,100,100,100,100
Golden State Warriors,Pre,1610612744,201213,8,297,617,655,53.1,111.1,65.4,8.2,201.5,25.2,114.2,18,100,100,100,100
Golden State Warriors,Pre,1610612744,201314,7,248,610,551,45.2,95.3,-27.1,-3.9,43.6,6.2,94.9,100,20,20,20,20
Golden State Warriors,Pre,1610612744,201415,8,318,620,714,57.6,117.8,107.6,13.5,182.5,22.8,115.5,23,100,100,100,100
Golden State Warriors,Pre,1610612744,201516,7,252,549,564,51.4,107.3,38.3,5.5,155.8,22.3,107.7,11,94,94,90,90
Golden State Warriors,Pre,1610612744,201617,7,271,585,637,54.4,110.4,59.9,8.6,148.2,21.2,108.6,42,97,97,97,97
Golden State Warriors,Pre,1610612744,201718,4,173,358,393,54.9,108.2,29.8,7.4,108.5,27.1,104.2,80,87,87,87,75
Golden State Warriors,Pre,1610612744,201819,5,209,449,468,52.1,104.0,17.9,3.6,215.1,43.0,107.4,69,69,69,66,84
Houston Rockets,Pre,1610612745,200506,7,210,482,454,47.1,100.3,1.3,0.2,86.1,12.3,100.7,3,56,56,38,57
Houston Rockets,Pre,1610612745,200607,7,221,514,515,50.1,104.2,20.8,3.0,95.6,13.7,100.4,28,80,80,76,55
Houston Rockets,Pre,1610612745,200708,6,231,485,503,51.9,109.5,43.7,7.3,158.3,26.4,110.0,61,94,94,94,96
Houston Rockets,Pre,1610612745,200809,6,199,450,446,49.6,103.3,14.4,2.4,79.8,13.3,100.0,11,66,66,66,44
Houston Rockets,Pre,1610612745,200910,8,283,641,622,48.5,99.8,-1.2,-0.1,118.1,14.8,98.1,73,52,52,59,35
Houston Rockets,Pre,1610612745,201011,8,290,638,631,49.5,102.8,17.2,2.2,189.2,23.7,103.4,67,74,74,80,78
Houston Rockets,Pre,1610612745,201112,2,73,159,154,48.4,104.7,6.9,3.4,41.2,20.6,100.0,100,100,100,100,100
Houston Rockets,Pre,1610612745,201213,7,273,596,613,51.4,107.6,43.5,6.2,175.0,25.0,101.9,97,87,90,97,61
Houston Rockets,Pre,1610612745,201314,7,265,572,605,52.9,111.6,62.9,9.0,129.2,18.5,106.6,64,100,100,100,87
Houston Rockets,Pre,1610612745,201415,8,266,652,612,46.9,96.0,-25.7,-3.2,53.1,6.6,91.6,68,26,26,26,4
Houston Rockets,Pre,1610612745,201516,8,307,732,699,47.8,99.7,-1.9,-0.2,154.7,19.3,95.4,100,45,45,69,14
Houston Rockets,Pre,1610612745,201617,7,294,640,675,52.7,106.9,43.6,6.2,140.3,20.0,102.9,100,90,90,94,66
Houston Rockets,Pre,1610612745,201718,5,193,411,483,58.8,115.8,66.0,13.2,156.3,31.3,106.0,24,100,100,100,82
Houston Rockets,Pre,1610612745,201819,5,195,424,491,57.9,115.5,65.9,13.2,252.1,50.4,116.4,18,97,97,94,100
Los Angeles Clippers,Pre,1610612746,200506,6,206,464,443,47.7,101.7,7.2,1.2,88.8,14.8,107.5,60,69,69,73,90
Los Angeles Clippers,Pre,1610612746,200607,6,205,488,436,44.7,92.9,-33.3,-5.5,37.8,6.3,94.8,84,7,7,7,14
Los Angeles Clippers,Pre,1610612746,200708,7,255,587,543,46.3,97.7,-12.9,-1.8,125.7,18.0,100.5,84,34,34,47,61
Los Angeles Clippers,Pre,1610612746,200809,7,243,557,533,47.9,99.8,-1.2,-0.2,79.8,11.4,98.9,79,42,42,42,37
Los Angeles Clippers,Pre,1610612746,200910,8,314,625,675,54.0,111.1,67.4,8.4,183.6,23.0,108.8,56,97,97,97,97
Los Angeles Clippers,Pre,1610612746,201011,8,280,632,622,49.2,102.3,14.0,1.8,184.4,23.1,100.4,57,67,64,64,49
Los Angeles Clippers,Pre,1610612746,201112,2,80,165,181,54.9,118.5,28.3,14.2,64.0,32.0,117.8,100,100,100,100,100
Los Angeles Clippers,Pre,1610612746,201213,8,294,629,621,49.4,103.3,19.9,2.5,158.6,19.8,104.6,25,63,63,63,73
Los Angeles Clippers,Pre,1610612746,201314,8,278,635,618,48.7,102.7,16.3,2.0,89.8,11.2,102.9,47,74,74,71,66
Los Angeles Clippers,Pre,1610612746,201415,8,279,653,633,48.5,99.1,-5.6,-0.7,73.3,9.2,97.9,79,42,42,46,28
Los Angeles Clippers,Pre,1610612746,201516,6,218,490,486,49.6,103.6,16.8,2.8,121.6,20.3,105.2,42,83,83,80,83
LA Clippers,Pre,1610612746,201617,6,193,458,433,47.3,95.8,-18.8,-3.1,50.4,8.4,95.1,4,21,25,21,25
LA Clippers,Pre,1610612746,201718,5,179,391,404,51.7,101.8,7.3,1.5,93.2,18.6,103.5,0,60,61,50,65
LA Clippers,Pre,1610612746,201819,5,217,459,476,51.9,103.4,15.8,3.2,217.4,43.5,101.2,73,66,66,69,61
Los Angeles Lakers,Pre,1610612747,200506,3,117,248,240,48.4,103.0,7.1,2.4,50.7,16.9,108.6,97,80,80,90,95
Los Angeles Lakers,Pre,1610612747,200607,3,104,211,225,53.3,110.9,22.1,7.4,52.8,17.6,108.9,5,97,97,94,95
Los Angeles Lakers,Pre,1610612747,200708,6,218,467,480,51.4,108.5,37.7,6.3,148.0,24.7,103.4,38,87,87,87,70
Los Angeles Lakers,Pre,1610612747,200809,8,289,599,610,50.9,106.2,35.5,4.4,122.6,15.3,105.0,7,83,83,80,79
Los Angeles Lakers,Pre,1610612747,200910,8,293,644,636,49.4,101.6,9.9,1.2,129.7,16.2,102.1,76,66,66,66,66
Los Angeles Lakers,Pre,1610612747,201011,8,277,647,599,46.3,96.2,-23.4,-2.9,151.0,18.9,97.9,77,30,31,37,41
Los Angeles Lakers,Pre,1610612747,201112,2,70,140,159,56.8,122.7,29.5,14.7,59.7,29.8,120.6,100,100,100,100,100
Los Angeles Lakers,Pre,1610612747,201213,8,238,569,525,46.1,96.5,-18.8,-2.3,106.7,13.3,99.5,1,28,35,14,49
Los Angeles Lakers,Pre,1610612747,201314,8,267,653,602,46.1,97.3,-16.8,-2.1,58.8,7.3,106.8,61,34,34,34,89
Los Angeles Lakers,Pre,1610612747,201415,8,291,661,607,45.9,93.9,-39.4,-4.9,40.5,5.1,100.1,88,10,10,10,45
Los Angeles Lakers,Pre,1610612747,201516,8,277,638,617,48.4,101.0,6.0,0.7,142.5,17.8,100.7,34,63,63,49,52
Los Angeles Lakers,Pre,1610612747,201617,8,305,690,692,50.1,101.7,11.3,1.4,115.5,14.4,103.5,83,63,63,66,71
Los Angeles Lakers,Pre,1610612747,201718,6,227,493,494,50.1,98.8,-6.2,-1.0,102.1,17.0,102.2,23,44,44,41,57
Los Angeles Lakers,Pre,1610612747,201819,6,238,505,519,51.4,102.5,12.7,2.1,234.5,39.1,100.4,14,59,59,52,51
Miami Heat,Pre,1610612748,200506,6,185,424,395,46.6,99.2,-3.2,-0.5,71.3,11.9,97.0,11,38,38,28,27
Miami Heat,Pre,1610612748,200607,7,208,497,451,45.4,94.4,-26.9,-3.8,45.4,6.5,93.6,11,11,14,14,7
Miami Heat,Pre,1610612748,200708,6,203,471,439,46.6,98.4,-7.1,-1.2,104.2,17.4,103.7,44,47,47,40,73
Miami Heat,Pre,1610612748,200809,6,209,455,451,49.6,103.3,14.6,2.4,80.7,13.5,105.0,29,66,69,69,79
Miami Heat,Pre,1610612748,200910,7,226,533,500,46.9,96.5,-18.2,-2.6,80.9,11.6,100.7,29,28,28,28,56
Miami Heat,Pre,1610612748,201011,7,226,526,494,47.0,97.6,-12.0,-1.7,129.8,18.5,101.1,21,37,37,34,57
Miami Heat,Pre,1610612748,201112,2,73,145,156,53.8,116.3,21.8,10.9,53.1,26.6,124.5,100,100,100,100,100
Miami Heat,Pre,1610612748,201213,8,270,608,613,50.4,105.5,32.0,4.0,166.1,20.8,101.4,11,76,76,69,58
Miami Heat,Pre,1610612748,201314,8,276,602,620,51.5,108.7,49.6,6.2,119.3,14.9,106.7,4,90,90,90,88
Miami Heat,Pre,1610612748,201415,8,290,624,647,51.8,106.0,36.7,4.6,112.1,14.0,106.3,33,94,97,94,95
