Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Lou Amundson,Reg,200811,201011,44,83,183,166,45.4,91.0,-16.4,-0.4,-4.9,-0.1,81.2,23,21,32,23,7
Lou Amundson,Reg,200811,201112,58,89,207,178,43.0,88.2,-23.7,-0.4,-3.8,-0.1,80.4,17,21,34,22,11
Lou Amundson,Reg,200811,201213,34,32,81,64,39.5,79.6,-16.4,-0.5,-10.5,-0.3,68.9,4,8,30,17,3
Lou Amundson,Reg,200811,201314,13,16,32,32,50.0,99.8,-0.1,0.0,1.9,0.1,85.0,3,55,56,42,16
Lou Amundson,Reg,200811,201415,47,109,255,218,42.8,86.2,-34.9,-0.7,-14.6,-0.3,84.2,38,13,16,12,13
Lou Amundson,Reg,200811,201516,22,19,53,38,35.9,71.3,-15.3,-0.7,-10.7,-0.5,61.1,3,3,17,8,1
Tarence Kinsey,Reg,200814,200607,45,139,304,291,47.9,96.4,-10.8,-0.2,4.6,0.1,100.8,56,46,45,46,63
Tarence Kinsey,Reg,200814,200708,10,16,38,35,46.1,92.6,-2.8,-0.3,-0.3,0.0,94.6,19,32,42,34,42
Tarence Kinsey,Reg,200814,200809,27,31,69,69,50.0,100.0,0.0,0.0,4.0,0.1,98.9,5,57,57,43,56
Jorge Garbajosa,Reg,200816,200607,67,222,529,510,48.2,97.1,-15.2,-0.2,11.6,0.2,102.8,62,49,46,49,72
Jorge Garbajosa,Reg,200816,200708,7,8,25,22,44.0,88.5,-2.9,-0.4,-1.2,-0.2,86.5,18,20,34,24,18
Pooh Jeter,Reg,200817,201011,60,106,259,218,42.1,84.4,-40.1,-0.7,-23.9,-0.4,95.7,27,9,17,13,39
Justin Williams,Reg,200818,200607,21,54,88,108,61.4,123.6,20.6,1.0,25.1,1.2,108.1,28,99,92,87,88
Justin Williams,Reg,200818,200708,12,13,29,26,44.8,90.1,-2.8,-0.2,-1.0,-0.1,85.4,6,24,45,30,16
Yakhouba Diawara,Reg,200821,200607,54,100,292,249,42.6,85.9,-40.9,-0.8,-26.0,-0.5,79.0,42,16,15,14,8
Yakhouba Diawara,Reg,200821,200708,47,55,134,131,48.9,98.3,-2.3,0.0,6.5,0.1,89.1,10,55,58,43,24
Yakhouba Diawara,Reg,200821,200809,57,76,217,203,46.8,93.6,-13.9,-0.2,-1.4,0.0,85.6,22,33,43,34,14
Yakhouba Diawara,Reg,200821,200910,5,2,10,5,25.0,49.9,-5.0,-1.0,-4.2,-0.8,44.6,2,1,9,2,1
Pops Mensah-Bonsu,Reg,200822,200607,9,11,17,22,64.7,130.4,5.1,0.6,6.0,0.7,112.1,1,100,84,74,95
Pops Mensah-Bonsu,Reg,200822,200809,18,39,103,78,37.9,75.8,-25.0,-1.4,-19.0,-1.1,68.7,44,6,3,2,3
Pops Mensah-Bonsu,Reg,200822,200910,15,13,33,26,39.4,78.7,-7.0,-0.5,-4.2,-0.3,65.0,3,5,25,13,1
Pops Mensah-Bonsu,Reg,200822,201011,2,1,3,2,33.3,66.9,-1.0,-0.5,-0.8,-0.4,53.8,0,2,24,13,0
Robert Hite,Reg,200823,200607,10,19,60,43,35.8,72.2,-16.6,-1.7,-13.5,-1.4,73.2,46,5,1,1,5
J.J. Barea,Reg,200826,200607,21,28,78,62,39.7,80.1,-15.4,-0.7,-11.5,-0.5,76.1,21,8,16,11,7
J.J. Barea,Reg,200826,200708,37,71,170,163,47.9,96.4,-6.1,-0.2,5.0,0.1,87.1,30,45,50,43,19
J.J. Barea,Reg,200826,200809,76,246,557,547,49.1,98.2,-9.8,-0.1,22.3,0.3,95.0,57,50,49,49,40
J.J. Barea,Reg,200826,200910,77,232,527,520,49.3,98.5,-7.7,-0.1,37.3,0.5,97.5,51,47,47,49,47
J.J. Barea,Reg,200826,201011,81,285,649,636,49.0,98.3,-10.8,-0.1,29.9,0.4,95.1,63,50,48,52,37
J.J. Barea,Reg,200826,201112,41,167,418,387,46.3,95.0,-20.4,-0.5,19.8,0.5,91.1,76,38,28,49,31
J.J. Barea,Reg,200826,201213,74,316,758,729,48.1,96.9,-23.5,-0.3,32.0,0.4,93.8,77,44,39,56,37
J.J. Barea,Reg,200826,201314,79,254,656,581,44.3,88.4,-76.5,-1.0,-36.9,-0.5,86.7,64,17,11,12,19
J.J. Barea,Reg,200826,201415,77,225,536,504,47.0,94.8,-27.7,-0.4,15.0,0.2,95.6,54,37,35,37,42
J.J. Barea,Reg,200826,201516,74,317,711,734,51.6,102.7,19.5,0.3,80.3,1.1,105.5,74,66,68,76,76
J.J. Barea,Reg,200826,201617,35,142,343,337,49.1,95.7,-15.3,-0.4,2.5,0.1,99.4,76,41,30,42,60
J.J. Barea,Reg,200826,201718,69,303,690,721,52.3,100.3,1.9,0.0,38.2,0.6,103.4,73,58,59,64,73
J.J. Barea,Reg,200826,201819,38,161,385,360,46.8,89.2,-43.6,-1.1,-16.9,-0.4,94.7,76,19,10,13,39
J.J. Barea,Reg,200826,201920,29,85,207,202,48.8,92.3,-16.9,-0.6,-3.9,-0.1,92.4,55,28,27,28,29
Darius Washington,Reg,200827,200708,14,21,48,46,47.9,96.3,-1.7,-0.1,1.4,0.1,91.9,16,45,53,41,32
Ivan McFarlin,Reg,200829,200607,7,5,13,10,38.5,77.5,-2.9,-0.4,-2.2,-0.3,70.9,1,7,33,21,4
Walter Herrmann,Reg,200835,200607,47,174,330,401,60.8,122.4,73.4,1.6,90.2,1.9,117.2,58,98,98,96,98
Walter Herrmann,Reg,200835,200708,38,56,144,132,45.8,92.1,-11.3,-0.3,-1.8,0.0,87.8,19,31,41,33,21
Walter Herrmann,Reg,200835,200809,49,82,207,205,49.5,99.1,-1.9,0.0,10.0,0.2,92.4,29,54,55,45,32
Mike Hall,Reg,200837,200607,2,1,4,2,25.0,50.4,-2.0,-1.0,-1.8,-0.9,41.7,1,0,8,4,0
Kevinn Pinkney,Reg,200838,200607,6,12,27,25,46.3,93.3,-1.8,-0.3,-0.4,-0.1,90.8,32,32,40,33,26
Mike Harris,Reg,200839,200708,12,27,54,54,50.0,100.5,0.3,0.0,3.8,0.3,87.7,29,63,63,54,20
Mike Harris,Reg,200839,200910,8,11,30,22,36.7,73.2,-8.0,-1.0,-5.5,-0.7,71.6,20,2,8,4,3
Mike Harris,Reg,200839,201011,3,3,6,6,50.0,100.3,0.0,0.0,0.4,0.1,111.7,1,57,57,38,94
Mike Harris,Reg,200839,201314,18,29,61,58,47.5,94.9,-3.1,-0.2,0.5,0.0,102.9,13,38,48,35,69
Chris McCray,Reg,200840,200607,2,0,3,0,0.0,0.0,-3.0,-1.5,-2.8,-1.4,0.0,0,0,2,1,0
Cedric Bozeman,Reg,200841,200607,14,11,39,24,30.8,62.0,-14.7,-1.1,-12.7,-0.9,56.9,8,1,7,3,1
Steven Smith,Reg,200848,200607,3,2,8,4,25.0,50.4,-3.9,-1.3,-3.5,-1.2,62.9,7,0,3,2,2
Renaldo Major,Reg,200970,200607,1,2,10,4,20.0,40.3,-5.9,-5.9,-5.4,-5.4,41.8,76,0,0,0,0
Dontell Jefferson,Reg,200971,200809,5,11,22,23,52.3,104.6,1.0,0.2,2.3,0.5,91.9,29,75,68,59,30
Jeremy Richardson,Reg,200978,200607,2,3,6,8,66.7,134.3,2.0,1.0,2.3,1.2,135.8,11,100,92,87,100
Jeremy Richardson,Reg,200978,200708,18,16,44,39,44.3,89.1,-4.8,-0.3,-1.9,-0.1,89.6,6,23,43,29,26
Jeremy Richardson,Reg,200978,200809,12,14,49,34,34.7,69.4,-15.0,-1.2,-12.2,-1.0,70.0,24,3,5,3,3
Lance Allred,Reg,200984,200708,2,1,4,2,25.0,50.3,-2.0,-1.0,-1.7,-0.9,62.4,2,1,10,4,1
Walker Russell,Reg,201041,201112,23,33,95,70,36.8,75.6,-22.6,-1.0,-13.5,-0.6,74.7,24,6,9,6,4
Randolph Morris,Reg,201043,200607,4,1,6,2,16.7,33.6,-4.0,-1.0,-3.7,-0.9,27.8,0,0,8,3,0
Randolph Morris,Reg,201043,200708,14,21,58,42,36.2,72.8,-15.7,-1.1,-11.9,-0.9,78.6,26,4,7,4,9
Randolph Morris,Reg,201043,200809,10,7,17,14,41.2,82.4,-3.0,-0.3,-2.0,-0.2,93.8,1,9,41,24,37
Randolph Morris,Reg,201043,200910,18,23,41,46,56.1,112.0,4.9,0.3,8.4,0.5,117.5,4,91,72,47,99
Greg Oden,Reg,201141,200809,61,198,351,396,56.4,112.9,45.1,0.7,65.4,1.1,103.4,44,93,90,84,73
Greg Oden,Reg,201141,200910,20,92,152,184,60.5,120.9,31.8,1.6,44.8,2.2,105.9,58,98,99,96,78
Greg Oden,Reg,201141,201314,17,27,49,54,55.1,110.0,4.9,0.3,7.8,0.5,96.0,6,88,72,61,44
Kevin Durant,Reg,201142,200708,80,587,1366,1233,45.1,90.7,-125.9,-1.6,-36.6,-0.5,94.6,97,26,1,12,42
Kevin Durant,Reg,201142,200809,74,661,1390,1419,51.0,102.1,29.5,0.4,109.5,1.5,105.4,99,66,78,92,81
Kevin Durant,Reg,201142,200910,82,794,1668,1716,51.4,102.7,45.7,0.6,188.2,2.3,106.4,100,67,83,97,79
Kevin Durant,Reg,201142,201011,78,711,1538,1567,50.9,102.2,34.1,0.4,130.4,1.7,107.0,100,67,81,96,85
Kevin Durant,Reg,201142,201112,66,643,1297,1419,54.7,112.3,154.9,2.3,279.6,4.2,116.1,100,90,100,100,97
Kevin Durant,Reg,201142,201213,81,731,1433,1601,55.9,112.5,178.3,2.2,283.2,3.5,117.8,99,91,100,100,97
Kevin Durant,Reg,201142,201314,81,849,1688,1890,56.0,111.7,198.2,2.4,300.1,3.7,113.9,100,91,100,100,95
Kevin Durant,Reg,201142,201415,27,238,467,540,57.8,116.6,76.9,2.8,114.0,4.2,119.4,98,95,100,100,98
Kevin Durant,Reg,201142,201516,72,698,1381,1582,57.3,114.0,194.2,2.7,312.4,4.3,117.9,100,94,100,100,98
Kevin Durant,Reg,201142,201617,62,551,1026,1219,59.4,115.7,165.2,2.7,218.5,3.5,117.8,96,95,100,100,98
Kevin Durant,Reg,201142,201718,68,630,1222,1433,58.6,112.5,159.3,2.3,223.6,3.3,119.5,98,91,100,100,99
Kevin Durant,Reg,201142,201819,78,721,1383,1579,57.1,108.9,129.4,1.7,225.2,2.9,119.6,96,85,99,100,99
Kevin Durant,Reg,201142,202021,35,324,603,733,60.8,113.0,84.4,2.4,142.3,4.1,122.6,94,90,100,99,99
Kevin Durant,Reg,201142,202122,55,578,1115,1271,57.0,107.2,85.4,1.6,169.0,3.1,122.1,99,78,97,99,100
Kevin Durant,Reg,201142,202223,42,439,776,956,61.6,113.2,111.4,2.7,156.8,3.7,128.4,96,89,100,100,100
Al Horford,Reg,201143,200708,81,333,668,666,49.9,100.2,1.5,0.0,45.2,0.6,101.5,66,62,62,65,67
Al Horford,Reg,201143,200809,67,312,594,624,52.5,105.1,30.3,0.5,64.5,1.0,109.7,67,77,82,81,91
Al Horford,Reg,201143,200910,81,467,847,935,55.2,110.2,86.7,1.1,159.1,2.0,112.4,75,88,94,94,94
Al Horford,Reg,201143,201011,77,513,921,1028,55.8,112.0,110.2,1.4,167.8,2.2,123.1,85,90,98,99,100
Al Horford,Reg,201143,201112,11,57,103,114,55.3,113.6,13.6,1.2,23.5,2.1,112.5,71,92,95,94,93
Al Horford,Reg,201143,201213,74,576,1060,1155,54.5,109.8,102.6,1.4,180.2,2.4,114.2,93,86,98,99,95
Al Horford,Reg,201143,201314,29,238,420,480,57.1,114.0,59.1,2.0,84.4,2.9,120.4,93,93,99,100,99
Al Horford,Reg,201143,201415,76,519,965,1049,54.4,109.6,91.9,1.2,168.7,2.2,116.1,88,85,95,97,97
Al Horford,Reg,201143,201516,82,529,1048,1146,54.7,108.8,92.9,1.1,182.6,2.2,109.6,88,83,96,98,90
Al Horford,Reg,201143,201617,68,379,801,844,52.7,102.6,21.1,0.3,62.8,0.9,106.4,85,66,73,82,80
Al Horford,Reg,201143,201718,72,368,753,833,55.3,106.1,48.2,0.7,87.8,1.2,109.7,76,76,86,88,89
Al Horford,Reg,201143,201819,68,387,723,847,58.6,111.8,89.2,1.3,139.2,2.0,118.2,77,90,96,95,98
Al Horford,Reg,201143,201920,67,319,709,737,52.0,98.3,-12.9,-0.2,31.9,0.5,102.5,75,49,46,56,68
Al Horford,Reg,201143,202021,28,162,360,380,52.8,98.1,-7.2,-0.3,27.4,1.0,102.3,85,50,43,67,68
Al Horford,Reg,201143,202122,69,266,569,621,54.6,102.6,15.9,0.2,58.6,0.8,104.1,65,65,65,69,73
Al Horford,Reg,201143,202223,55,201,416,526,63.2,116.2,73.2,1.3,97.5,1.8,115.0,59,93,95,93,96
Mike Conley,Reg,201144,200708,53,189,442,408,46.2,92.8,-31.7,-0.6,-2.8,-0.1,87.2,67,34,24,32,19
Mike Conley,Reg,201144,200809,81,323,729,734,50.3,100.7,5.2,0.1,47.2,0.6,98.6,67,60,60,66,54
Mike Conley,Reg,201144,200910,80,369,830,820,49.4,98.7,-11.1,-0.1,59.8,0.7,96.5,74,48,45,61,43
Mike Conley,Reg,201144,201011,81,423,953,926,48.6,97.5,-23.8,-0.3,35.8,0.4,96.1,84,45,37,57,42
Mike Conley,Reg,201144,201112,61,296,684,652,47.7,97.8,-14.6,-0.2,51.2,0.8,96.5,84,50,43,64,48
Mike Conley,Reg,201144,201213,80,414,940,934,49.7,100.1,0.8,0.0,69.6,0.9,97.8,84,58,59,72,52
Mike Conley,Reg,201144,201314,73,463,1030,1031,50.1,99.9,-1.2,0.0,61.0,0.8,101.3,91,56,55,76,63
Mike Conley,Reg,201144,201415,70,393,882,893,50.6,102.1,18.2,0.3,88.4,1.3,102.1,87,64,72,85,65
Mike Conley,Reg,201144,201516,56,294,696,666,47.8,95.2,-33.5,-0.6,26.0,0.5,96.4,86,37,22,46,43
Mike Conley,Reg,201144,201617,69,464,1009,1099,54.5,106.0,62.6,0.9,115.0,1.7,107.3,92,80,91,94,83
Mike Conley,Reg,201144,201718,12,64,168,152,45.2,86.8,-23.1,-1.9,-14.2,-1.2,85.5,90,15,2,4,15
Mike Conley,Reg,201144,201819,70,490,1120,1135,50.7,96.7,-39.0,-0.6,38.5,0.6,102.3,94,45,27,60,68
Mike Conley,Reg,201144,201920,47,232,567,560,49.4,93.4,-39.7,-0.8,-3.9,-0.1,107.5,81,33,16,31,83
Mike Conley,Reg,201144,202021,51,284,641,706,55.1,102.4,16.5,0.3,78.1,1.5,106.0,83,65,71,82,80
Mike Conley,Reg,201144,202122,72,344,791,857,54.2,101.9,15.8,0.2,75.1,1.0,108.0,78,62,65,75,83
Mike Conley,Reg,201144,202223,55,199,486,499,51.3,94.3,-29.9,-0.5,-1.6,0.0,98.0,69,32,28,32,49
Jeff Green,Reg,201145,200708,80,320,749,661,44.1,88.7,-84.0,-1.1,-35.1,-0.4,88.8,72,21,8,14,23
Jeff Green,Reg,201145,200809,78,476,1068,1048,49.1,98.2,-19.7,-0.3,41.9,0.5,96.6,88,49,43,63,45
Jeff Green,Reg,201145,200910,82,485,1070,1074,50.2,100.2,2.6,0.0,93.9,1.1,97.3,87,56,58,75,46
Jeff Green,Reg,201145,201011,75,368,820,800,48.8,97.9,-17.2,-0.2,34.1,0.5,95.8,80,48,41,58,40
Jeff Green,Reg,201145,201213,81,376,806,822,51.0,102.7,21.8,0.3,80.8,1.0,97.3,75,69,73,77,51
Jeff Green,Reg,201145,201314,82,482,1171,1099,46.9,93.7,-74.5,-0.9,-3.7,0.0,91.5,92,33,13,31,29
Jeff Green,Reg,201145,201415,78,416,967,929,48.0,96.9,-30.0,-0.4,47.0,0.6,95.9,86,45,34,58,43
Jeff Green,Reg,201145,201516,80,354,823,775,47.1,93.7,-52.2,-0.7,18.3,0.2,92.7,77,32,19,37,29
Jeff Green,Reg,201145,201617,69,220,558,493,44.2,86.0,-80.1,-1.2,-51.1,-0.7,87.9,65,11,6,6,19
Jeff Green,Reg,201145,201718,78,295,619,643,51.9,99.7,-2.1,0.0,30.5,0.4,94.1,61,56,56,57,36
Jeff Green,Reg,201145,201819,77,326,687,763,55.5,106.0,42.9,0.6,90.4,1.2,104.7,69,77,81,82,78
Jeff Green,Reg,201145,201920,48,159,344,380,55.2,104.4,16.2,0.3,37.9,0.8,99.3,55,73,73,70,54
Jeff Green,Reg,201145,202021,67,261,530,625,59.0,109.6,54.9,0.8,105.8,1.6,104.8,61,84,87,83,76
Jeff Green,Reg,201145,202122,73,277,529,607,57.4,107.9,44.4,0.6,84.1,1.2,101.3,57,80,81,79,66
Jeff Green,Reg,201145,202223,46,135,270,290,53.7,98.7,-3.9,-0.1,11.9,0.3,97.7,44,49,48,48,47
Yi Jianlian,Reg,201146,200708,66,219,520,444,42.7,85.8,-73.3,-1.1,-39.3,-0.6,93.4,63,15,7,9,38
Yi Jianlian,Reg,201146,200809,61,191,500,430,43.0,86.0,-69.8,-1.1,-41.0,-0.7,87.9,61,13,6,7,19
Yi Jianlian,Reg,201146,200910,52,227,563,469,41.7,83.2,-94.8,-1.8,-46.7,-0.9,88.7,78,10,2,2,19
Yi Jianlian,Reg,201146,201011,60,145,347,293,42.2,84.7,-52.8,-0.9,-31.1,-0.5,92.0,43,10,10,10,26
Yi Jianlian,Reg,201146,201112,24,31,82,65,39.6,81.3,-14.9,-0.6,-7.0,-0.3,92.1,14,11,22,13,34
Corey Brewer,Reg,201147,200708,77,182,486,371,38.2,76.7,-112.5,-1.5,-80.7,-1.0,80.0,49,5,3,2,9
Corey Brewer,Reg,201147,200809,15,37,90,79,43.9,87.8,-11.0,-0.7,-5.8,-0.4,86.7,45,18,15,14,18
Corey Brewer,Reg,201147,200910,82,409,949,900,47.4,94.7,-50.3,-0.6,30.7,0.4,95.4,82,32,19,43,39
Corey Brewer,Reg,201147,201011,68,193,488,416,42.6,85.5,-70.4,-1.0,-39.8,-0.6,83.5,56,11,7,8,10
Corey Brewer,Reg,201147,201112,57,201,463,435,47.0,96.4,-16.2,-0.3,28.3,0.5,86.8,62,45,40,50,21
Corey Brewer,Reg,201147,201213,82,375,882,841,47.7,96.1,-34.6,-0.4,30.0,0.4,89.8,79,41,33,52,25
Corey Brewer,Reg,201147,201314,81,388,807,835,51.7,103.2,26.1,0.3,74.9,0.9,95.9,75,70,74,79,43
Corey Brewer,Reg,201147,201415,80,342,804,746,46.4,93.5,-51.5,-0.6,12.5,0.2,86.4,76,32,21,35,15
Corey Brewer,Reg,201147,201516,81,212,550,485,44.1,87.7,-67.8,-0.8,-20.7,-0.3,81.2,52,15,13,14,8
Corey Brewer,Reg,201147,201617,81,147,347,321,46.3,90.1,-35.5,-0.4,-17.4,-0.2,82.3,21,20,30,24,8
Corey Brewer,Reg,201147,201718,68,142,316,315,49.8,95.6,-14.3,-0.2,2.3,0.0,83.9,28,37,44,37,12
Corey Brewer,Reg,201147,201819,29,53,123,120,48.8,93.1,-8.9,-0.3,-0.4,0.0,83.8,20,30,42,30,11
Corey Brewer,Reg,201147,201920,1,2,4,4,50.0,94.6,-0.2,-0.2,0.0,0.0,78.7,17,35,44,36,7
Brandan Wright,Reg,201148,200708,33,62,112,124,55.4,111.3,12.6,0.4,19.9,0.6,108.0,14,92,78,67,88
Brandan Wright,Reg,201148,200809,38,130,246,260,52.9,105.7,14.1,0.4,28.3,0.7,103.0,51,79,77,73,71
Brandan Wright,Reg,201148,201011,29,60,117,120,51.3,102.9,3.4,0.1,10.7,0.4,99.6,22,70,63,52,59
Brandan Wright,Reg,201148,201112,45,144,233,288,61.8,126.8,60.9,1.4,83.3,1.9,114.7,38,99,96,91,96
Brandan Wright,Reg,201148,201213,62,241,404,482,59.7,120.2,80.9,1.3,110.5,1.8,124.6,50,97,97,95,100
Brandan Wright,Reg,201148,201314,58,224,331,448,67.7,135.0,116.2,2.0,136.2,2.3,124.0,42,100,98,98,99
Brandan Wright,Reg,201148,201415,72,233,363,466,64.2,129.4,106.0,1.5,134.9,1.9,119.4,32,100,98,95,98
Brandan Wright,Reg,201148,201516,12,35,52,70,67.3,134.0,17.7,1.5,22.2,1.8,131.3,23,100,98,96,100
Brandan Wright,Reg,201148,201617,27,83,135,166,61.5,119.7,27.3,1.0,34.3,1.3,110.9,32,97,93,88,92
Brandan Wright,Reg,201148,201718,27,59,102,118,57.8,111.0,11.7,0.4,17.1,0.6,99.7,14,88,75,67,57
Joakim Noah,Reg,201149,200708,68,177,367,354,48.2,97.0,-11.1,-0.2,12.9,0.2,85.0,38,48,51,47,16
Joakim Noah,Reg,201149,200809,77,207,372,414,55.7,111.3,42.2,0.5,63.6,0.8,95.6,36,90,84,78,42
Joakim Noah,Reg,201149,200910,64,262,520,524,50.4,100.6,3.2,0.1,47.6,0.7,93.1,62,59,59,61,32
Joakim Noah,Reg,201149,201011,48,211,402,422,52.5,105.3,21.4,0.4,46.6,1.0,94.6,65,77,81,79,35
Joakim Noah,Reg,201149,201112,63,249,490,498,50.8,104.3,20.5,0.3,67.6,1.1,95.5,59,73,75,72,44
Joakim Noah,Reg,201149,201213,66,303,630,606,48.1,96.9,-19.4,-0.3,26.7,0.4,91.8,73,45,41,54,31
Joakim Noah,Reg,201149,201314,80,380,800,760,47.5,94.8,-41.8,-0.5,6.6,0.1,91.9,75,37,26,39,31
Joakim Noah,Reg,201149,201415,67,190,427,380,44.5,89.7,-43.5,-0.6,-9.5,-0.1,83.6,49,20,20,19,12
Joakim Noah,Reg,201149,201516,28,51,133,102,38.4,76.3,-31.7,-1.1,-20.3,-0.7,67.5,29,4,6,4,3
Joakim Noah,Reg,201149,201617,46,99,202,198,49.0,95.4,-9.5,-0.2,1.0,0.0,81.8,23,39,45,38,7
Joakim Noah,Reg,201149,201718,6,5,10,10,50.0,96.0,-0.4,-0.1,0.1,0.0,107.4,1,39,52,36,85
Joakim Noah,Reg,201149,201819,41,110,213,220,51.6,98.5,-3.3,-0.1,11.5,0.3,87.5,33,51,53,46,17
Joakim Noah,Reg,201149,201920,2,4,8,8,50.0,94.6,-0.5,-0.2,0.0,0.0,78.7,17,35,44,36,7
Spencer Hawes,Reg,201150,200708,65,146,318,296,46.5,93.6,-20.4,-0.3,0.4,0.0,98.7,34,36,40,36,54
Spencer Hawes,Reg,201150,200809,77,373,800,786,49.1,98.3,-13.6,-0.2,32.5,0.4,98.8,75,50,47,57,56
Spencer Hawes,Reg,201150,200910,72,312,666,650,48.8,97.5,-16.9,-0.2,40.0,0.6,97.6,70,43,39,53,47
Spencer Hawes,Reg,201150,201011,81,264,568,537,47.3,94.9,-29.1,-0.4,6.5,0.1,97.1,55,34,33,35,47
Spencer Hawes,Reg,201150,201112,37,156,319,315,49.4,101.3,4.1,0.1,34.8,0.9,107.3,66,63,63,69,83
Spencer Hawes,Reg,201150,201213,82,376,811,783,48.3,97.2,-22.2,-0.3,37.1,0.5,100.9,75,47,42,57,64
Spencer Hawes,Reg,201150,201314,80,403,883,934,52.9,105.5,49.1,0.6,102.4,1.3,102.9,79,76,84,87,69
Spencer Hawes,Reg,201150,201415,70,163,415,381,45.9,92.6,-30.6,-0.4,2.4,0.0,92.2,44,29,31,29,30
Spencer Hawes,Reg,201150,201516,57,124,306,286,46.7,93.0,-21.5,-0.4,4.7,0.1,92.0,37,29,34,28,28
Spencer Hawes,Reg,201150,201617,49,134,276,293,53.1,103.3,9.5,0.2,23.8,0.5,101.4,42,70,69,64,68
Acie Law,Reg,201151,200708,51,95,237,197,41.6,83.6,-38.8,-0.8,-23.3,-0.5,81.4,32,13,16,12,11
Acie Law,Reg,201151,200809,40,51,138,110,39.9,79.8,-27.9,-0.7,-20.0,-0.5,74.9,15,7,16,10,5
Acie Law,Reg,201151,200910,23,35,75,75,50.0,99.9,-0.1,0.0,6.3,0.3,88.6,13,54,55,37,19
Acie Law,Reg,201151,201011,47,81,186,168,45.2,90.6,-17.4,-0.4,-5.7,-0.1,85.1,20,20,32,23,12
Thaddeus Young,Reg,201152,200708,72,264,490,534,54.5,109.5,46.6,0.6,78.6,1.1,106.0,54,88,84,81,85
Thaddeus Young,Reg,201152,200809,75,475,960,1006,52.4,104.8,46.5,0.6,101.8,1.4,102.7,85,76,86,91,70
Thaddeus Young,Reg,201152,200910,67,382,813,812,49.9,99.7,-2.1,0.0,67.3,1.0,93.4,84,53,53,71,32
Thaddeus Young,Reg,201152,201011,82,458,847,922,54.4,109.2,77.9,1.0,130.9,1.6,103.7,76,85,93,95,75
Thaddeus Young,Reg,201152,201112,63,348,687,697,50.7,104.1,27.5,0.4,93.6,1.5,104.9,83,72,80,85,77
Thaddeus Young,Reg,201152,201213,76,509,958,1019,53.2,107.1,67.8,0.9,138.0,1.8,105.7,89,82,91,95,77
Thaddeus Young,Reg,201152,201314,79,582,1283,1254,48.9,97.5,-31.8,-0.4,45.7,0.6,93.1,97,49,33,65,32
Thaddeus Young,Reg,201152,201415,76,451,968,940,48.6,97.9,-20.1,-0.3,56.9,0.7,96.6,89,49,42,66,46
Thaddeus Young,Reg,201152,201516,73,495,963,997,51.8,103.0,29.3,0.4,111.7,1.5,106.2,89,67,76,90,79
Thaddeus Young,Reg,201152,201617,74,362,687,769,56.0,109.0,63.3,0.9,99.1,1.3,104.0,73,86,90,90,73
Thaddeus Young,Reg,201152,201718,81,421,864,900,52.1,99.9,-0.5,0.0,44.9,0.6,98.9,78,57,58,64,54
Thaddeus Young,Reg,201152,201819,81,443,842,937,55.6,106.2,54.4,0.7,112.7,1.4,101.6,77,78,85,87,66
Thaddeus Young,Reg,201152,201920,64,269,602,617,51.3,96.9,-19.6,-0.3,18.4,0.3,94.4,70,42,41,47,37
Thaddeus Young,Reg,201152,202021,68,370,663,752,56.7,105.4,38.9,0.6,102.5,1.5,103.8,72,74,79,81,73
Thaddeus Young,Reg,201152,202122,50,141,272,299,55.0,103.4,9.7,0.2,30.1,0.6,99.0,37,68,64,56,56
Thaddeus Young,Reg,201152,202223,49,108,198,222,56.1,103.0,6.5,0.1,18.1,0.4,101.2,21,65,58,52,62
Julian Wright,Reg,201153,200708,48,90,169,190,56.2,113.0,21.9,0.5,32.9,0.7,104.7,18,94,81,70,81
Julian Wright,Reg,201153,200809,47,109,234,220,47.0,94.1,-13.9,-0.3,-0.4,0.0,96.2,37,35,41,35,44
Julian Wright,Reg,201153,200910,61,116,232,234,50.4,100.7,1.7,0.0,21.5,0.4,93.7,22,60,58,41,34
Julian Wright,Reg,201153,201011,37,82,160,166,51.9,104.1,6.6,0.2,16.6,0.4,96.0,27,75,68,58,41
Al Thornton,Reg,201154,200708,79,374,871,791,45.4,91.3,-75.4,-1.0,-18.5,-0.2,93.6,80,28,11,21,39
Al Thornton,Reg,201154,200809,71,469,1051,958,45.6,91.2,-92.5,-1.3,-32.0,-0.5,93.6,92,27,4,11,36
Al Thornton,Reg,201154,200910,74,320,676,651,48.2,96.2,-26.0,-0.4,31.8,0.4,97.5,70,38,30,46,47
Al Thornton,Reg,201154,201011,70,205,431,414,48.0,96.4,-15.5,-0.2,11.5,0.2,99.9,46,40,42,40,62
Rodney Stuckey,Reg,201155,200708,56,153,382,309,40.5,81.3,-71.0,-1.3,-46.0,-0.8,81.6,54,10,6,5,11
Rodney Stuckey,Reg,201155,200809,79,401,913,825,45.2,90.4,-87.6,-1.1,-35.1,-0.4,92.5,79,24,7,12,32
Rodney Stuckey,Reg,201155,200910,73,449,1109,916,41.3,82.5,-194.5,-2.7,-99.8,-1.4,85.8,95,10,0,1,13
Rodney Stuckey,Reg,201155,201011,70,363,827,752,45.5,91.3,-72.1,-1.0,-20.3,-0.3,89.8,84,22,7,16,21
